date,company_id,price,date_created
2020-05-21,8ACBC59A-0EC5-42D1-9F7B-6D31ABD4421E,231.39,2020-05-21 16:01:06.9100000
2020-05-22,8ACBC59A-0EC5-42D1-9F7B-6D31ABD4421E,234.91,2020-05-22 16:01:19.2833333
2020-03-25,424EB65E-8C34-42BF-A107-61F93D4E9E6D,146.92,2020-03-25 16:02:04.6500000
2020-03-26,424EB65E-8C34-42BF-A107-61F93D4E9E6D,155.88,2020-03-26 16:02:01.1766667
2020-03-27,424EB65E-8C34-42BF-A107-61F93D4E9E6D,149.7,2020-03-27 16:02:00.1166667
2020-03-30,424EB65E-8C34-42BF-A107-61F93D4E9E6D,160.23,2020-03-30 16:02:10.4066667
2020-03-31,424EB65E-8C34-42BF-A107-61F93D4E9E6D,157.47,2020-03-31 16:02:06.4466667
2020-04-01,424EB65E-8C34-42BF-A107-61F93D4E9E6D,152.11,2020-04-01 16:01:57.2300000
2020-04-02,424EB65E-8C34-42BF-A107-61F93D4E9E6D,155.26,2020-04-02 16:02:05.0333333
2020-04-03,424EB65E-8C34-42BF-A107-61F93D4E9E6D,153.9,2020-04-03 16:02:05.4800000
2020-04-06,424EB65E-8C34-42BF-A107-61F93D4E9E6D,165.33,2020-04-06 16:02:07.4966667
2020-04-07,424EB65E-8C34-42BF-A107-61F93D4E9E6D,163.49,2020-04-07 16:02:10.8600000
2020-04-08,424EB65E-8C34-42BF-A107-61F93D4E9E6D,165.13,2020-04-08 16:02:19.9500000
2020-04-09,424EB65E-8C34-42BF-A107-61F93D4E9E6D,165.14,2020-04-09 16:01:58.6833333
2020-04-13,424EB65E-8C34-42BF-A107-61F93D4E9E6D,165.51,2020-04-13 16:02:26.5666667
2020-04-14,424EB65E-8C34-42BF-A107-61F93D4E9E6D,173.7,2020-04-14 16:02:26.4633333
2020-04-15,424EB65E-8C34-42BF-A107-61F93D4E9E6D,171.88,2020-04-15 16:02:21.7833333
2020-04-16,424EB65E-8C34-42BF-A107-61F93D4E9E6D,177.04,2020-04-16 16:02:09.0066667
2020-04-17,424EB65E-8C34-42BF-A107-61F93D4E9E6D,178.6,2020-04-17 16:01:44.0766667
2020-04-20,424EB65E-8C34-42BF-A107-61F93D4E9E6D,175.06,2020-04-20 16:01:58.1566667
2020-04-21,424EB65E-8C34-42BF-A107-61F93D4E9E6D,167.82,2020-04-21 16:01:52.6566667
2020-04-22,424EB65E-8C34-42BF-A107-61F93D4E9E6D,173.52,2020-04-22 16:01:47.5366667
2020-04-23,424EB65E-8C34-42BF-A107-61F93D4E9E6D,171.42,2020-04-23 16:01:12.8600000
2020-04-24,424EB65E-8C34-42BF-A107-61F93D4E9E6D,174.55,2020-04-24 16:01:10.2966667
2020-04-27,424EB65E-8C34-42BF-A107-61F93D4E9E6D,174.05,2020-04-27 16:01:11.0100000
2020-04-28,424EB65E-8C34-42BF-A107-61F93D4E9E6D,169.81,2020-04-28 16:01:12.7200000
2020-04-29,424EB65E-8C34-42BF-A107-61F93D4E9E6D,177.43,2020-04-29 16:01:10.4000000
2020-04-30,424EB65E-8C34-42BF-A107-61F93D4E9E6D,179.129,2020-04-30 16:01:09.9066667
2020-05-01,424EB65E-8C34-42BF-A107-61F93D4E9E6D,174.57,2020-05-01 16:16:53.4433333
2020-05-04,424EB65E-8C34-42BF-A107-61F93D4E9E6D,178.84,2020-05-04 16:01:50.4466667
2020-05-05,424EB65E-8C34-42BF-A107-61F93D4E9E6D,180.76,2020-05-05 16:01:47.9933333
2020-05-06,424EB65E-8C34-42BF-A107-61F93D4E9E6D,182.54,2020-05-06 16:01:52.4366667
2020-05-07,424EB65E-8C34-42BF-A107-61F93D4E9E6D,183.6,2020-05-07 16:01:33.3400000
2020-05-08,424EB65E-8C34-42BF-A107-61F93D4E9E6D,184.68,2020-05-08 16:02:28.6033333
2020-05-11,424EB65E-8C34-42BF-A107-61F93D4E9E6D,186.74,2020-05-11 16:01:46.2433333
2020-05-12,424EB65E-8C34-42BF-A107-61F93D4E9E6D,182.51,2020-05-12 16:02:25.8033333
2020-05-13,424EB65E-8C34-42BF-A107-61F93D4E9E6D,179.75,2020-05-13 16:01:34.9900000
2020-05-14,424EB65E-8C34-42BF-A107-61F93D4E9E6D,180.53,2020-05-14 16:01:46.3366667
2020-05-15,424EB65E-8C34-42BF-A107-61F93D4E9E6D,183.16,2020-05-15 16:02:18.6166667
2020-05-18,424EB65E-8C34-42BF-A107-61F93D4E9E6D,184.91,2020-05-18 16:02:07.1500000
2020-05-19,424EB65E-8C34-42BF-A107-61F93D4E9E6D,183.63,2020-05-19 16:01:37.0600000
2020-05-20,424EB65E-8C34-42BF-A107-61F93D4E9E6D,185.66,2020-05-20 16:01:51.1233333
2020-05-21,424EB65E-8C34-42BF-A107-61F93D4E9E6D,183.43,2020-05-21 16:01:05.2933333
2020-05-22,424EB65E-8C34-42BF-A107-61F93D4E9E6D,183.51,2020-05-22 16:01:15.1233333
2020-03-25,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,539.25,2020-03-25 16:01:54.3433333
2020-03-26,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,528.16,2020-03-26 16:01:47.1200000
2020-03-27,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,514.36,2020-03-27 16:01:45.2466667
2020-03-30,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,502.13,2020-03-30 16:01:51.1300000
2020-03-31,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,523.8715,2020-03-31 16:01:49.6433333
2020-04-01,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,481.56,2020-04-01 16:01:43.6266667
2020-04-02,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,454.47,2020-04-02 16:01:52.2433333
2020-04-03,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,480.01,2020-04-03 16:01:54.1966667
2020-04-06,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,516.24,2020-04-06 16:01:50.8533333
2020-04-07,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,545.45,2020-04-07 16:02:00.6566667
2020-04-08,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,548.84,2020-04-08 16:02:10.0566667
2020-04-09,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,573.0,2020-04-09 16:01:47.8933333
2020-04-13,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,650.95,2020-04-13 16:02:14.5033333
2020-04-14,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,709.89,2020-04-14 16:02:07.6300000
2020-04-15,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,729.83,2020-04-15 16:02:10.9066667
2020-04-16,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,745.21,2020-04-16 16:01:50.4600000
2020-04-17,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,753.89,2020-04-17 16:01:28.2500000
2020-04-20,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,746.36,2020-04-20 16:01:47.7166667
2020-04-21,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,686.72,2020-04-21 16:01:42.2033333
2020-04-22,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,732.11,2020-04-22 16:01:36.6166667
2020-04-23,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,705.63,2020-04-23 16:01:03.2033333
2020-04-24,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,725.15,2020-04-24 16:00:54.3766667
2020-04-27,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,798.75,2020-04-27 16:00:53.4300000
2020-04-28,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,769.12,2020-04-28 16:01:03.1266667
2020-04-29,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,800.51,2020-04-29 16:00:53.6433333
2020-04-30,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,781.88,2020-04-30 16:01:00.3833333
2020-05-01,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,701.32,2020-05-01 16:16:38.2266667
2020-05-04,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,761.19,2020-05-04 16:01:38.1266667
2020-05-05,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,768.21,2020-05-05 16:01:37.3500000
2020-05-06,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,782.58,2020-05-06 16:01:42.0333333
2020-05-07,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,780.04,2020-05-07 16:01:13.0500000
2020-05-08,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,819.42,2020-05-08 16:02:09.3666667
2020-05-11,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,811.29,2020-05-11 16:01:32.3266667
2020-05-12,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,809.41,2020-05-12 16:02:14.5100000
2020-05-13,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,790.96,2020-05-13 16:01:22.1300000
2020-05-14,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,803.33,2020-05-14 16:01:30.2600000
2020-05-15,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,799.17,2020-05-15 16:02:10.3233333
2020-05-18,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,813.63,2020-05-18 16:01:59.2933333
2020-05-19,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,808.0,2020-05-19 16:01:31.0400000
2020-05-20,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,815.56,2020-05-20 16:01:31.1433333
2020-05-21,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,827.6,2020-05-21 16:00:57.9633333
2020-05-22,65DCE5EA-70D6-417F-9CAC-1EAA92FB7F1C,816.88,2020-05-22 16:01:01.3033333
2020-03-25,C8250615-877A-4AE1-BEF3-636B69CD83E8,188.56,2020-03-25 16:02:34.4666667
2020-03-26,C8250615-877A-4AE1-BEF3-636B69CD83E8,195.32,2020-03-26 16:02:19.9500000
2020-03-27,C8250615-877A-4AE1-BEF3-636B69CD83E8,188.59,2020-03-27 16:02:22.9200000
2020-03-30,C8250615-877A-4AE1-BEF3-636B69CD83E8,191.27,2020-03-30 16:02:31.6033333
2020-03-31,C8250615-877A-4AE1-BEF3-636B69CD83E8,194.48,2020-03-31 16:02:31.5133333
2020-04-01,C8250615-877A-4AE1-BEF3-636B69CD83E8,187.56,2020-04-01 16:02:23.2000000
2020-04-02,C8250615-877A-4AE1-BEF3-636B69CD83E8,188.9,2020-04-02 16:02:38.9833333
2020-04-03,C8250615-877A-4AE1-BEF3-636B69CD83E8,187.11,2020-04-03 16:02:38.6800000
2020-04-06,C8250615-877A-4AE1-BEF3-636B69CD83E8,196.45,2020-04-06 16:02:34.7233333
2020-04-07,C8250615-877A-4AE1-BEF3-636B69CD83E8,198.0,2020-04-07 16:02:47.3200000
2020-04-08,C8250615-877A-4AE1-BEF3-636B69CD83E8,195.98,2020-04-08 16:02:58.7366667
2020-04-09,C8250615-877A-4AE1-BEF3-636B69CD83E8,196.37,2020-04-09 16:02:33.0466667
2020-04-13,C8250615-877A-4AE1-BEF3-636B69CD83E8,199.44,2020-04-13 16:03:23.6100000
2020-04-14,C8250615-877A-4AE1-BEF3-636B69CD83E8,204.78,2020-04-14 16:03:08.5700000
2020-04-15,C8250615-877A-4AE1-BEF3-636B69CD83E8,208.17,2020-04-15 16:03:13.1933333
2020-04-16,C8250615-877A-4AE1-BEF3-636B69CD83E8,212.66,2020-04-16 16:02:34.1900000
2020-04-17,C8250615-877A-4AE1-BEF3-636B69CD83E8,209.5,2020-04-17 16:02:12.2366667
2020-04-20,C8250615-877A-4AE1-BEF3-636B69CD83E8,212.13,2020-04-20 16:02:16.3566667
2020-04-21,C8250615-877A-4AE1-BEF3-636B69CD83E8,207.34,2020-04-21 16:02:29.8266667
2020-04-22,C8250615-877A-4AE1-BEF3-636B69CD83E8,209.96,2020-04-22 16:02:17.0933333
2020-04-23,C8250615-877A-4AE1-BEF3-636B69CD83E8,205.24,2020-04-23 16:01:40.2033333
2020-04-24,C8250615-877A-4AE1-BEF3-636B69CD83E8,204.36,2020-04-24 16:01:34.1900000
2020-04-27,C8250615-877A-4AE1-BEF3-636B69CD83E8,203.69,2020-04-27 16:01:36.8533333
2020-04-28,C8250615-877A-4AE1-BEF3-636B69CD83E8,201.15,2020-04-28 16:01:55.5300000
2020-04-29,C8250615-877A-4AE1-BEF3-636B69CD83E8,206.7,2020-04-29 16:01:32.7900000
2020-04-30,C8250615-877A-4AE1-BEF3-636B69CD83E8,202.67,2020-04-30 16:01:57.2333333
2020-05-01,C8250615-877A-4AE1-BEF3-636B69CD83E8,194.48,2020-05-01 16:17:16.2033333
2020-05-04,C8250615-877A-4AE1-BEF3-636B69CD83E8,191.15,2020-05-04 16:02:15.5966667
2020-05-05,C8250615-877A-4AE1-BEF3-636B69CD83E8,195.02,2020-05-05 16:02:30.4566667
2020-05-06,C8250615-877A-4AE1-BEF3-636B69CD83E8,195.17,2020-05-06 16:02:50.3000000
2020-05-07,C8250615-877A-4AE1-BEF3-636B69CD83E8,196.49,2020-05-07 16:01:53.4533333
2020-05-08,C8250615-877A-4AE1-BEF3-636B69CD83E8,201.19,2020-05-08 16:02:50.1400000
2020-05-11,C8250615-877A-4AE1-BEF3-636B69CD83E8,205.4,2020-05-11 16:02:13.5466667
2020-05-12,C8250615-877A-4AE1-BEF3-636B69CD83E8,200.31,2020-05-12 16:02:59.2100000
2020-05-13,C8250615-877A-4AE1-BEF3-636B69CD83E8,199.46,2020-05-13 16:02:20.1600000
2020-05-14,C8250615-877A-4AE1-BEF3-636B69CD83E8,201.3,2020-05-14 16:02:04.3000000
2020-05-15,C8250615-877A-4AE1-BEF3-636B69CD83E8,203.68,2020-05-15 16:02:35.9966667
2020-05-18,C8250615-877A-4AE1-BEF3-636B69CD83E8,215.28,2020-05-18 16:02:27.0933333
2020-05-19,C8250615-877A-4AE1-BEF3-636B69CD83E8,217.2,2020-05-19 16:02:07.4966667
2020-05-20,C8250615-877A-4AE1-BEF3-636B69CD83E8,216.79,2020-05-20 16:02:45.7633333
2020-05-21,C8250615-877A-4AE1-BEF3-636B69CD83E8,212.16,2020-05-21 16:01:26.7800000
2020-05-22,C8250615-877A-4AE1-BEF3-636B69CD83E8,199.7,2020-05-22 16:01:26.7100000
2020-03-25,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,31.1,2020-03-25 16:02:58.3100000
2020-03-26,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,31.7,2020-03-26 16:02:56.7200000
2020-03-27,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,29.55,2020-03-27 16:03:02.8633333
2020-03-30,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,28.67,2020-03-30 16:03:09.8466667
2020-03-31,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,28.53,2020-03-31 16:03:15.9666667
2020-04-01,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,23.87,2020-04-01 16:03:01.2033333
2020-04-02,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.68,2020-04-02 16:03:18.8100000
2020-04-03,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.48,2020-04-03 16:03:07.8833333
2020-04-06,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.32,2020-04-06 16:03:11.5866667
2020-04-07,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.25,2020-04-07 16:03:11.5800000
2020-04-08,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,23.23,2020-04-08 16:03:25.6866667
2020-04-09,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,24.39,2020-04-09 16:03:09.0800000
2020-04-13,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,23.25,2020-04-13 16:04:09.2666667
2020-04-14,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,24.54,2020-04-14 16:03:42.9500000
2020-04-15,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,24.35,2020-04-15 16:03:42.1000000
2020-04-16,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.78,2020-04-16 16:03:20.4500000
2020-04-17,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,24.27,2020-04-17 16:02:50.8833333
2020-04-20,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,23.64,2020-04-20 16:03:00.8033333
2020-04-21,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,23.1,2020-04-21 16:02:55.2600000
2020-04-22,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.47,2020-04-22 16:02:56.6400000
2020-04-23,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.48,2020-04-23 16:02:18.8700000
2020-04-24,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.41,2020-04-24 16:02:07.4866667
2020-04-27,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.16,2020-04-27 16:02:14.5533333
2020-04-28,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,24.34,2020-04-28 16:02:22.3400000
2020-04-29,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,27.32,2020-04-29 16:02:13.6700000
2020-04-30,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,25.91,2020-04-30 16:02:29.3366667
2020-05-01,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,24.12,2020-05-01 16:17:44.0400000
2020-05-04,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.57,2020-05-04 16:02:54.2400000
2020-05-05,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,21.71,2020-05-05 16:02:54.7233333
2020-05-06,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,21.0,2020-05-06 16:03:13.7900000
2020-05-07,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,21.68,2020-05-07 16:02:28.7666667
2020-05-08,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.72,2020-05-08 16:03:25.0266667
2020-05-11,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.01,2020-05-11 16:02:48.7100000
2020-05-12,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,21.03,2020-05-12 16:03:24.6633333
2020-05-13,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,19.41,2020-05-13 16:02:42.1266667
2020-05-14,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,19.38,2020-05-14 16:02:46.7666667
2020-05-15,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,19.19,2020-05-15 16:02:55.8800000
2020-05-18,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,21.86,2020-05-18 16:02:44.1133333
2020-05-19,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,21.76,2020-05-19 16:02:28.6533333
2020-05-20,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.72,2020-05-20 16:03:24.8100000
2020-05-21,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,23.16,2020-05-21 16:01:52.1900000
2020-05-22,49A0E7C9-F918-4E97-AECA-D8D37F9A3F4F,22.69,2020-05-22 16:01:50.3100000
2020-03-25,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,100.73,2020-03-25 16:02:25.0800000
2020-03-26,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,105.36,2020-03-26 16:02:03.2600000
2020-03-27,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,96.4,2020-03-27 16:02:07.2033333
2020-03-30,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,99.8,2020-03-30 16:02:13.7066667
2020-03-31,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,96.6,2020-03-31 16:02:18.7300000
2020-04-01,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,94.92,2020-04-01 16:02:10.1366667
2020-04-02,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,96.97,2020-04-02 16:02:21.2466667
2020-04-03,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,93.88,2020-04-03 16:02:29.4133333
2020-04-06,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,99.58,2020-04-06 16:02:12.4966667
2020-04-07,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,101.24,2020-04-07 16:02:36.9400000
2020-04-08,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,101.07,2020-04-08 16:02:47.6233333
2020-04-09,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,104.5,2020-04-09 16:02:19.8666667
2020-04-13,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,103.5,2020-04-13 16:03:11.3366667
2020-04-14,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,106.03,2020-04-14 16:02:57.4966667
2020-04-15,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,103.37,2020-04-15 16:03:06.0466667
2020-04-16,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,102.02,2020-04-16 16:02:18.6633333
2020-04-17,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,106.63,2020-04-17 16:01:55.7866667
2020-04-20,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,102.26,2020-04-20 16:02:02.6333333
2020-04-21,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,100.54,2020-04-21 16:02:19.7066667
2020-04-22,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,100.99,2020-04-22 16:02:00.0900000
2020-04-23,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,101.0,2020-04-23 16:01:23.2866667
2020-04-24,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,101.19,2020-04-24 16:01:17.9800000
2020-04-27,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,106.06,2020-04-27 16:01:22.5266667
2020-04-28,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,106.21,2020-04-28 16:01:45.9800000
2020-04-29,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,112.25,2020-04-29 16:01:19.1000000
2020-04-30,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,108.15,2020-04-30 16:01:45.3966667
2020-05-01,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,105.5,2020-05-01 16:17:01.8366667
2020-05-04,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,103.18,2020-05-04 16:02:00.5633333
2020-05-05,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,101.06,2020-05-05 16:02:20.9200000
2020-05-06,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,100.88,2020-05-06 16:02:40.0966667
2020-05-07,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,105.57,2020-05-07 16:01:37.8500000
2020-05-08,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,109.16,2020-05-08 16:02:37.3866667
2020-05-11,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,107.77,2020-05-11 16:02:00.4666667
2020-05-12,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,104.56,2020-05-12 16:02:50.3700000
2020-05-13,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,102.92,2020-05-13 16:02:09.0400000
2020-05-14,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,105.91,2020-05-14 16:01:49.1533333
2020-05-15,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,109.05,2020-05-15 16:02:24.9800000
2020-05-18,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,116.85,2020-05-18 16:02:22.3633333
2020-05-19,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,114.37,2020-05-19 16:02:00.3966667
2020-05-20,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,119.92,2020-05-20 16:02:30.9700000
2020-05-21,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,117.83,2020-05-21 16:01:16.9233333
2020-05-22,A0A1A293-FDA8-48DF-9EBF-35556CDE3235,118.02,2020-05-22 16:01:16.7300000
2020-03-25,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,29.75,2020-03-25 16:03:02.0266667
2020-03-26,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,31.75,2020-03-26 16:03:02.5000000
2020-03-27,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,30.9,2020-03-27 16:03:06.5333333
2020-03-30,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,32.67,2020-03-30 16:03:11.6766667
2020-03-31,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,32.64,2020-03-31 16:03:18.6166667
2020-04-01,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,31.75,2020-04-01 16:03:03.3866667
2020-04-02,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,32.87,2020-04-02 16:03:20.6200000
2020-04-03,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,33.64,2020-04-03 16:03:06.4466667
2020-04-06,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,34.57,2020-04-06 16:03:16.3266667
2020-04-07,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,33.61,2020-04-07 16:03:15.3633333
2020-04-08,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,34.6,2020-04-08 16:03:26.9266667
2020-04-09,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,35.39,2020-04-09 16:03:11.6966667
2020-04-13,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,35.14,2020-04-13 16:04:11.4000000
2020-04-14,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,36.44,2020-04-14 16:03:41.3266667
2020-04-15,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,35.97,2020-04-15 16:03:43.1533333
2020-04-16,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,35.88,2020-04-16 16:03:22.3533333
2020-04-17,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,36.91,2020-04-17 16:02:53.0066667
2020-04-20,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,36.08,2020-04-20 16:03:04.1000000
2020-04-21,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,35.62,2020-04-21 16:02:58.1233333
2020-04-22,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,36.25,2020-04-22 16:02:58.3566667
2020-04-23,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,36.69,2020-04-23 16:02:21.6100000
2020-04-24,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,37.38,2020-04-24 16:02:09.8500000
2020-04-27,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,38.33,2020-04-27 16:02:16.9533333
2020-04-28,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,37.91,2020-04-28 16:02:21.1500000
2020-04-29,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,38.12,2020-04-29 16:02:16.2566667
2020-04-30,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,38.36,2020-04-30 16:02:31.1800000
2020-05-01,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,37.64,2020-05-01 16:17:45.0833333
2020-05-04,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,37.62,2020-05-04 16:02:58.1100000
2020-05-05,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,38.51,2020-05-05 16:02:56.5066667
2020-05-06,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,38.51,2020-05-06 16:03:15.0833333
2020-05-07,3B07801A-1C3A-46E6-A7FF-E1F59F31C466,36.96,2020-05-07 16:02:30.7766667
